school;student;student;normexam;cons;standlrt;girl;avslrt
38;53;53;-1;1;-2;0;0
38;54;54;-2;1;-1;0;0
39;1;1;1;1;-1;1;0
39;2;2;0;1;0;1;0
39;3;3;1;1;1;1;0
39;4;4;0;1;-1;1;0
39;5;5;0;1;1;1;0
39;6;6;1;1;1;1;0
39;7;7;0;1;-3;1;0
39;8;8;0;1;1;1;0
39;9;9;-1;1;-1;1;0
39;10;10;0;1;-1;1;0
39;11;11;0;1;-2;1;0
39;12;12;-1;1;-1;1;0
39;13;13;0;1;0;1;0
39;14;14;-1;1;-1;1;0
39;15;15;0;1;0;1;0
39;16;16;0;1;-1;1;0
39;17;17;0;1;0;1;0
39;18;18;0;1;0;1;0
39;19;19;2;1;2;1;0
39;20;20;1;1;0;1;0
39;21;21;0;1;2;1;0
39;22;22;-1;1;-2;1;0
39;23;23;2;1;2;1;0
39;24;24;-1;1;-1;1;0
39;25;25;1;1;1;1;0
39;26;26;0;1;0;1;0
39;27;27;1;1;1;1;0
39;28;28;1;1;-1;1;0
39;29;29;0;1;-2;1;0
39;30;30;0;1;0;1;0
39;31;31;-1;1;0;1;0
39;32;32;0;1;-1;1;0
39;33;33;0;1;1;1;0
39;34;34;-1;1;-1;1;0
39;35;35;0;1;0;1;0
39;36;36;0;1;-2;1;0
39;37;37;1;1;1;1;0
39;38;38;1;1;1;1;0
39;39;39;0;1;-1;1;0
39;40;40;-1;1;-1;1;0
39;41;41;1;1;2;1;0
39;42;42;-1;1;-2;1;0
39;43;43;1;1;0;1;0
39;44;44;1;1;0;1;0
39;45;45;0;1;0;1;0
39;46;46;-1;1;0;1;0
39;47;47;0;1;0;1;0
39;48;48;1;1;0;1;0
40;1;1;0;1;0;0;0
40;2;2;-3;1;-2;0;0
40;3;3;1;1;2;0;0
40;4;4;1;1;1;0;0
40;5;5;1;1;0;0;0
40;6;6;-2;1;0;0;0
40;7;7;-1;1;0;0;0
40;8;8;1;1;0;0;0
40;9;9;1;1;0;0;0
40;10;10;0;1;-1;0;0
40;11;11;2;1;1;0;0
40;12;12;-1;1;-1;0;0
40;13;13;1;1;1;0;0
40;14;14;0;1;0;0;0
40;15;15;-1;1;1;0;0
40;16;16;0;1;1;0;0
40;17;17;-1;1;-1;0;0
40;18;18;-1;1;-1;0;0
40;19;19;-3;1;-2;0;0
40;20;20;2;1;1;0;0
40;21;21;0;1;-1;0;0
40;22;22;-2;1;0;0;0
40;23;23;0;1;0;0;0
40;24;24;0;1;-1;0;0
40;25;25;-1;1;1;0;0
40;26;26;-1;1;-2;0;0
40;27;27;0;1;1;0;0
40;28;28;1;1;0;0;0
40;29;29;1;1;1;0;0
40;30;30;0;1;1;0;0
40;31;31;1;1;0;0;0
40;32;32;-1;1;-1;0;0
40;33;33;0;1;0;0;0
40;34;34;-3;1;-2;0;0
40;35;35;-2;1;-1;0;0
40;36;36;1;1;0;0;0
40;37;37;0;1;0;0;0
40;38;38;-2;1;0;0;0
40;39;39;0;1;-1;0;0
40;40;40;1;1;2;0;0
40;41;41;1;1;0;0;0
40;42;42;1;1;0;0;0
40;43;43;0;1;-1;0;0
40;44;44;0;1;0;0;0
40;45;45;-1;1;-1;0;0
40;46;46;1;1;1;0;0
40;47;47;0;1;1;0;0
40;48;48;-3;1;-1;0;0
40;49;49;1;1;0;0;0
40;50;50;1;1;0;0;0
40;51;51;-1;1;1;0;0
40;52;52;-1;1;-2;0;0
40;53;53;0;1;-1;0;0
40;54;54;1;1;1;0;0
40;55;55;-3;1;0;0;0
40;56;56;1;1;1;0;0
40;57;57;-1;1;-2;0;0
40;58;58;-2;1;-1;0;0
40;59;59;0;1;0;0;0
40;60;60;2;1;1;0;0
40;61;61;1;1;3;0;0
40;62;62;1;1;1;0;0
40;63;63;0;1;-1;0;0
40;64;64;-3;1;-1;0;0
40;65;65;1;1;1;0;0
40;66;66;0;1;0;0;0
40;67;67;-2;1;0;0;0
40;68;68;-2;1;0;0;0
40;69;69;-1;1;1;0;0
40;70;70;0;1;-1;0;0
40;71;71;-1;1;1;0;0
41;1;1;0;1;1;1;0
41;2;2;1;1;0;1;0
41;3;3;0;1;-1;1;0
41;4;4;1;1;0;1;0
41;5;5;-1;1;-3;1;0
41;6;6;-1;1;-3;1;0
41;7;7;-1;1;-1;1;0
41;8;8;-1;1;-1;1;0
41;9;9;-1;1;0;1;0
41;10;10;-2;1;-1;1;0
41;11;11;-1;1;1;1;0
41;12;12;0;1;-2;1;0
41;13;13;2;1;0;1;0
41;14;14;0;1;-1;1;0
41;15;15;0;1;-1;1;0
41;16;16;-1;1;-1;1;0
41;17;17;0;1;-2;1;0
41;18;18;1;1;0;1;0
41;19;19;-2;1;-1;1;0
41;20;20;0;1;0;1;0
41;21;21;1;1;0;1;0
41;22;22;2;1;1;1;0
41;23;23;1;1;0;1;0
41;24;24;0;1;0;1;0
41;25;25;1;1;1;1;0
41;26;26;0;1;1;1;0
41;27;27;0;1;0;1;0
41;28;28;0;1;-1;1;0
41;29;29;0;1;-2;1;0
41;30;30;1;1;0;1;0
41;31;31;-1;1;-2;1;0
41;32;32;1;1;1;1;0
41;33;33;1;1;0;1;0
41;34;34;1;1;1;1;0
41;35;35;1;1;0;1;0
41;36;36;-1;1;1;1;0
41;37;37;0;1;0;1;0
41;38;38;-1;1;0;1;0
41;39;39;0;1;1;1;0
41;40;40;1;1;0;1;0
41;41;41;-1;1;-1;1;0
41;42;42;0;1;1;1;0
41;43;43;1;1;1;1;0
41;44;44;0;1;0;1;0
41;45;45;0;1;0;1;0
41;46;46;1;1;0;1;0
41;47;47;-1;1;-1;1;0
41;48;48;-1;1;0;1;0
41;49;49;0;1;-1;1;0
41;50;50;-1;1;-1;1;0
41;51;51;1;1;-1;1;0
41;52;52;0;1;0;1;0
41;53;53;0;1;0;1;0
41;54;54;1;1;0;1;0
41;55;55;1;1;1;1;0
41;56;56;-1;1;-1;1;0
41;57;57;0;1;1;1;0
41;58;58;0;1;1;1;0
41;59;59;1;1;-1;1;0
41;60;60;0;1;0;1;0
42;1;1;0;1;0;1;0
42;2;2;0;1;0;0;0
42;3;3;0;1;0;0;0
42;4;4;0;1;0;0;0
42;5;5;0;1;0;1;0
42;6;6;0;1;-1;0;0
42;7;7;0;1;1;1;0
42;8;8;0;1;0;0;0
42;9;9;-1;1;0;0;0
42;10;10;-1;1;-1;0;0
42;11;11;-1;1;-1;0;0
42;12;12;0;1;0;0;0
42;13;13;0;1;1;1;0
42;14;14;-1;1;0;1;0
42;15;15;0;1;0;0;0
42;16;16;0;1;0;0;0
42;17;17;0;1;0;0;0
42;18;18;0;1;0;0;0
42;19;19;-1;1;-1;0;0
42;20;20;-1;1;-1;0;0
42;21;21;1;1;1;1;0
42;22;22;0;1;-1;1;0
42;23;23;1;1;0;0;0
42;24;24;0;1;0;1;0
42;25;25;-1;1;-2;1;0
42;26;26;0;1;1;0;0
42;27;27;1;1;0;1;0
42;28;28;1;1;1;1;0
42;29;29;-1;1;0;0;0
42;30;30;0;1;1;1;0
42;31;31;1;1;-1;0;0
42;32;32;1;1;-1;1;0
42;33;33;2;1;2;0;0
42;34;34;-1;1;1;0;0
42;35;35;0;1;0;1;0
42;36;36;0;1;0;0;0
42;37;37;1;1;1;1;0
42;38;38;1;1;1;0;0
42;39;39;0;1;-1;0;0
42;40;40;0;1;-1;1;0
42;41;41;0;1;-1;0;0
42;42;42;0;1;0;0;0
42;43;43;1;1;-1;0;0
42;44;44;0;1;0;0;0
42;45;45;0;1;0;0;0
42;46;46;0;1;-1;1;0
42;47;47;1;1;1;1;0
42;48;48;0;1;-1;0;0
42;49;49;0;1;0;0;0
42;50;50;0;1;0;1;0
42;51;51;0;1;1;1;0
42;52;52;0;1;-1;1;0
42;53;53;-1;1;-2;0;0
42;54;54;-1;1;-1;0;0
42;55;55;1;1;2;1;0
42;56;56;-1;1;-1;0;0
42;57;57;0;1;0;0;0
42;58;58;0;1;0;1;0
43;1;1;2;1;0;1;0
43;2;2;0;1;-1;1;0
43;3;3;-1;1;0;1;0
43;4;4;0;1;0;1;0
43;5;5;1;1;0;1;0
43;6;6;1;1;1;1;0
43;7;7;0;1;-1;1;0
43;8;8;0;1;1;1;0
43;9;9;-1;1;0;1;0
43;10;10;-1;1;-1;1;0
43;11;11;1;1;0;1;0
43;12;12;-1;1;0;0;0
43;13;13;1;1;0;1;0
43;14;14;0;1;0;1;0
43;15;15;-2;1;-1;1;0
43;16;16;1;1;0;1;0
43;17;17;0;1;1;1;0
43;18;18;1;1;1;1;0
43;19;19;2;1;2;1;0
43;20;20;1;1;1;1;0
43;21;21;1;1;1;1;0
43;22;22;0;1;0;1;0
43;23;23;1;1;1;1;0
43;24;24;-1;1;1;1;0
43;25;25;0;1;1;1;0
43;26;26;-1;1;1;1;0
43;27;27;-1;1;0;1;0
43;28;28;-1;1;-1;1;0
43;29;29;0;1;1;1;0
43;30;30;0;1;2;1;0
43;31;31;0;1;1;1;0
43;32;32;3;1;2;1;0
43;33;33;0;1;0;1;0
43;34;34;2;1;1;1;0
43;35;35;0;1;1;1;0
43;36;36;1;1;1;1;0
43;37;37;0;1;1;1;0
43;38;38;0;1;0;1;0
43;39;39;0;1;1;1;0
43;40;40;0;1;0;1;0
43;41;41;0;1;1;1;0
43;42;42;0;1;0;1;0
43;43;43;0;1;1;1;0
43;44;44;1;1;1;1;0
43;45;45;0;1;0;1;0
43;46;46;-2;1;0;1;0
43;47;47;-1;1;0;1;0
43;48;48;1;1;1;1;0
43;49;49;1;1;1;1;0
43;50;50;1;1;2;1;0
43;51;51;-1;1;1;1;0
43;52;52;1;1;0;1;0
43;53;53;0;1;0;1;0
43;54;54;-1;1;-1;1;0
43;55;55;1;1;2;1;0
43;56;56;1;1;0;1;0
43;57;57;1;1;0;1;0
43;58;58;0;1;0;1;0
43;59;59;0;1;1;1;0
43;60;60;-1;1;-1;1;0
43;61;61;-2;1;0;1;0
44;1;1;-1;1;0;0;0
44;2;2;-1;1;-1;0;0
44;3;3;-1;1;-1;0;0
44;4;4;0;1;0;0;0
44;5;5;0;1;2;0;0
44;6;6;0;1;0;0;0
44;7;7;0;1;0;0;0
44;8;8;-1;1;-1;0;0
44;9;9;0;1;-1;0;0
44;10;10;-1;1;0;0;0
44;11;11;0;1;0;0;0
44;12;12;-1;1;0;0;0
44;13;13;-2;1;-2;0;0
44;14;14;-1;1;-1;0;0
44;15;15;0;1;1;0;0
44;16;16;0;1;0;0;0
44;17;17;-1;1;0;0;0
44;18;18;1;1;2;0;0
44;19;19;1;1;1;0;0
44;20;20;-1;1;-2;0;0
44;21;21;0;1;0;0;0
44;22;22;0;1;-3;0;0
44;23;23;-1;1;-1;0;0
44;24;24;0;1;0;0;0
44;25;25;-1;1;1;0;0
44;26;26;-1;1;-2;0;0
44;27;27;0;1;0;0;0
44;28;28;-1;1;1;0;0
44;29;29;0;1;1;0;0
45;1;1;0;1;0;1;0
45;2;2;1;1;1;1;0
45;3;3;0;1;1;1;0
45;4;4;0;1;0;1;0
45;5;5;1;1;0;1;0
45;6;6;0;1;1;1;0
45;7;7;0;1;1;1;0
45;8;8;0;1;1;1;0
45;9;9;-1;1;-2;1;0
45;10;10;0;1;0;1;0
45;11;11;-1;1;-1;1;0
45;12;12;0;1;-1;1;0
45;13;13;0;1;0;1;0
45;14;14;-1;1;-1;1;0
45;15;15;0;1;-1;1;0
45;16;16;-1;1;-2;1;0
45;17;17;0;1;1;1;0
45;18;18;0;1;0;1;0
45;19;19;-1;1;-1;1;0
45;20;20;1;1;0;1;0
45;21;21;-1;1;-2;1;0
45;22;22;1;1;-1;1;0
45;23;23;-2;1;-1;1;0
45;24;24;0;1;0;1;0
45;25;25;0;1;0;1;0
45;26;26;-1;1;-1;1;0
45;27;27;-1;1;-1;1;0
45;28;28;0;1;0;1;0
45;29;29;-1;1;-1;1;0
45;30;30;0;1;0;1;0
45;31;31;-1;1;0;1;0
45;32;32;0;1;0;1;0
45;33;33;0;1;0;1;0
45;34;34;-2;1;-2;1;0
45;35;35;-1;1;1;1;0
45;36;36;-2;1;-1;1;0
45;37;37;0;1;2;1;0
45;38;38;0;1;0;1;0
45;39;39;0;1;0;1;0
45;40;40;0;1;-1;1;0
45;41;41;-2;1;-1;1;0
45;42;42;0;1;0;1;0
45;43;43;1;1;1;1;0
45;44;44;0;1;-1;1;0
45;45;45;0;1;0;1;0
45;46;46;1;1;1;1;0
45;47;47;-2;1;-2;0;0
45;48;48;0;1;0;0;0
45;49;49;2;1;2;0;0
45;50;50;1;1;1;0;0
45;51;51;0;1;0;1;0
45;52;52;0;1;1;1;0
45;53;53;-2;1;-2;0;0
46;1;1;0;1;0;1;0
46;2;2;-2;1;0;0;0
46;3;3;1;1;1;0;0
46;4;4;-1;1;0;1;0
46;5;5;0;1;1;0;0
46;6;6;1;1;0;0;0
46;7;7;-1;1;-1;1;0
46;8;8;0;1;0;0;0
46;9;9;0;1;1;1;0
46;10;10;0;1;0;0;0
46;11;11;1;1;1;0;0
46;12;12;-1;1;0;1;0
46;13;13;1;1;1;0;0
46;14;14;1;1;1;1;0
46;15;15;-1;1;-2;1;0
46;16;16;0;1;0;0;0
46;17;17;-1;1;-1;1;0
46;18;18;-1;1;-1;1;0
46;19;19;-1;1;-1;1;0
46;20;20;0;1;1;0;0
46;21;21;-1;1;1;0;0
46;22;22;0;1;0;0;0
46;23;23;0;1;-1;0;0
46;24;24;-1;1;0;0;0
46;25;25;0;1;0;0;0
46;26;26;-1;1;-1;0;0
46;27;27;-1;1;0;1;0
46;28;28;0;1;-1;1;0
46;29;29;-1;1;-1;0;0
46;30;30;-2;1;-1;0;0
46;31;31;0;1;-1;1;0
46;32;32;-1;1;-2;1;0
46;33;33;0;1;0;0;0
46;34;34;0;1;1;0;0
46;35;35;-1;1;0;1;0
46;36;36;1;1;2;0;0
46;37;37;0;1;1;1;0
46;38;38;0;1;2;0;0
46;39;39;0;1;-1;0;0
46;40;40;0;1;0;0;0
46;41;41;-1;1;2;0;0
46;42;42;0;1;1;0;0
46;43;43;0;1;0;0;0
46;44;44;0;1;0;1;0
46;45;45;-1;1;0;1;0
46;46;46;0;1;0;0;0
46;47;47;-1;1;0;1;0
46;48;48;-1;1;1;1;0
46;49;49;0;1;0;0;0
46;50;50;0;1;0;0;0
46;51;51;0;1;0;1;0
46;52;52;0;1;0;1;0
46;53;53;-1;1;1;1;0
46;54;54;0;1;0;1;0
46;55;55;0;1;0;0;0
46;56;56;-1;1;-2;0;0
46;57;57;0;1;0;0;0
46;58;58;0;1;1;1;0
46;59;59;0;1;-1;1;0
46;60;60;0;1;0;0;0
46;61;61;0;1;0;0;0
46;62;62;1;1;0;0;0
46;63;63;-1;1;0;1;0
46;64;64;-1;1;0;1;0
46;65;65;-2;1;0;1;0
46;66;66;0;1;0;0;0
46;67;67;0;1;1;0;0
46;68;68;-1;1;-1;1;0
46;69;69;-1;1;-1;1;0
46;70;70;-1;1;-2;0;0
46;71;71;0;1;0;1;0
46;72;72;0;1;0;0;0
46;73;73;-1;1;-1;0;0
46;74;74;-2;1;-2;0;0
46;75;75;-1;1;-2;0;0
46;76;76;0;1;-1;0;0
46;77;77;-1;1;-1;1;0
46;78;78;-2;1;-2;0;0
46;79;79;1;1;1;0;0
46;80;80;-1;1;0;1;0
46;81;81;-1;1;-1;1;0
46;82;82;-1;1;0;1;0
46;83;83;-1;1;-1;0;0
47;1;1;-2;1;-1;0;0
47;2;2;0;1;1;0;0
47;3;3;0;1;0;0;0
47;4;4;2;1;1;0;0
47;5;5;0;1;0;0;0
47;6;6;0;1;0;0;0
47;7;7;-1;1;-2;0;0
47;8;8;0;1;1;0;0
47;9;9;0;1;0;0;0
47;10;10;0;1;0;0;0
47;11;11;1;1;0;0;0
47;12;12;0;1;-1;0;0
47;13;13;0;1;1;1;0
47;14;14;1;1;0;0;0
47;15;15;0;1;-1;0;0
47;16;16;0;1;-1;0;0
47;17;17;0;1;0;0;0
47;18;18;-3;1;-2;0;0
47;19;19;-1;1;1;0;0
47;20;20;-3;1;-2;0;0
47;21;21;0;1;-1;0;0
47;22;22;0;1;-1;0;0
47;23;23;1;1;0;0;0
47;24;24;2;1;-1;0;0
47;25;25;-1;1;-2;0;0
47;26;26;-1;1;-1;0;0
47;27;27;0;1;-1;0;0
47;28;28;1;1;0;0;0
47;29;29;0;1;-2;0;0
47;30;30;0;1;1;0;0
47;31;31;1;1;1;0;0
47;32;32;0;1;1;0;0
47;33;33;0;1;-1;0;0
47;34;34;2;1;1;0;0
47;35;35;1;1;2;0;0
47;36;36;0;1;0;0;0
47;37;37;-1;1;-1;0;0
47;38;38;0;1;0;0;0
47;39;39;-1;1;0;0;0
47;40;40;-1;1;1;0;0
47;41;41;-1;1;-1;0;0
47;42;42;0;1;1;0;0
47;43;43;-1;1;0;0;0
47;44;44;0;1;0;0;0
47;45;45;1;1;1;0;0
47;46;46;0;1;0;0;0
47;47;47;-2;1;-1;0;0
47;48;48;-1;1;0;0;0
47;49;49;0;1;1;0;0
47;50;50;0;1;-1;0;0
47;51;51;1;1;1;0;0
47;52;52;-1;1;-1;0;0
47;53;53;1;1;0;0;0
47;54;54;1;1;0;0;0
47;55;55;-2;1;-1;0;0
47;56;56;0;1;-1;0;0
47;57;57;1;1;2;0;0
47;58;58;-2;1;-2;0;0
47;59;59;-1;1;0;0;0
47;60;60;-1;1;-1;0;0
47;61;61;0;1;0;0;0
47;62;62;1;1;0;0;0
47;63;63;0;1;0;0;0
47;64;64;1;1;0;0;0
47;65;65;0;1;0;0;0
47;66;66;-1;1;-1;0;0
47;67;67;1;1;-1;0;0
47;68;68;1;1;0;0;0
47;69;69;-1;1;-1;0;0
47;70;70;1;1;0;0;0
47;71;71;-1;1;-1;0;0
47;72;72;2;1;1;0;0
47;73;73;0;1;0;0;0
47;74;74;1;1;0;0;0
47;75;75;1;1;0;0;0
47;76;76;0;1;1;0;0
47;77;77;0;1;0;0;0
47;78;78;1;1;0;0;0
47;79;79;-1;1;-1;0;0
47;80;80;-1;1;0;0;0
47;81;81;-1;1;0;0;0
47;82;82;-2;1;0;0;0
48;1;1;-1;1;0;1;0
48;2;2;0;1;0;1;0
49;1;1;1;1;1;1;0
49;2;2;0;1;-1;1;0
49;3;3;0;1;0;1;0
49;4;4;1;1;1;1;0
49;5;5;1;1;1;1;0
49;6;6;0;1;1;1;0
49;7;7;1;1;1;1;0
49;8;8;0;1;0;1;0
49;9;9;-1;1;0;1;0
49;10;10;-1;1;1;1;0
49;11;11;1;1;1;1;0
49;12;12;0;1;0;1;0
49;13;13;0;1;1;1;0
49;14;14;-1;1;0;1;0
49;15;15;1;1;1;1;0
49;16;16;-1;1;-1;1;0
49;17;17;-1;1;0;1;0
49;18;18;0;1;0;1;0
49;19;19;1;1;0;1;0
49;20;20;0;1;1;1;0
49;21;21;0;1;0;1;0
49;22;22;1;1;0;1;0
49;23;23;-1;1;-1;1;0
49;24;24;0;1;0;1;0
49;25;25;0;1;-1;1;0
49;26;26;-1;1;0;1;0
49;27;27;1;1;0;1;0
49;28;28;0;1;0;1;0
49;29;29;0;1;0;1;0
49;30;30;0;1;0;1;0
49;31;31;-1;1;0;1;0
49;32;32;1;1;-1;1;0
49;33;33;1;1;1;1;0
49;34;34;0;1;-1;1;0
49;35;35;-2;1;0;1;0
49;36;36;1;1;1;1;0
49;37;37;0;1;0;1;0
49;38;38;1;1;1;1;0
49;39;39;-1;1;-1;1;0
49;40;40;0;1;0;1;0
49;41;41;-2;1;-2;1;0
49;42;42;0;1;0;1;0
49;43;43;0;1;1;1;0
49;44;44;0;1;-1;1;0
49;45;45;-1;1;0;1;0
49;46;46;0;1;-1;1;0
49;47;47;1;1;-2;1;0
49;48;48;0;1;1;1;0
49;49;49;1;1;0;1;0
49;50;50;-1;1;-2;1;0
49;51;51;0;1;-1;1;0
49;52;52;0;1;1;1;0
49;53;53;1;1;1;1;0
49;54;54;0;1;2;1;0
49;55;55;1;1;-1;1;0
49;56;56;1;1;1;1;0
49;57;57;1;1;0;1;0
49;58;58;0;1;1;1;0
49;59;59;-2;1;-1;1;0
49;60;60;2;1;2;1;0
49;61;61;-1;1;0;1;0
49;62;62;0;1;1;1;0
49;63;63;-1;1;-1;1;0
49;64;64;0;1;1;1;0
49;65;65;-1;1;0;1;0
49;66;66;-1;1;-2;1;0
49;67;67;0;1;0;1;0
49;68;68;0;1;-2;1;0
49;69;69;0;1;0;1;0
49;70;70;0;1;-1;1;0
49;71;71;1;1;1;1;0
49;72;72;1;1;1;1;0
49;73;73;0;1;0;1;0
49;74;74;0;1;0;1;0
49;75;75;1;1;0;1;0
49;76;76;0;1;0;1;0
49;77;77;0;1;0;1;0
49;78;78;1;1;1;1;0
49;79;79;1;1;1;1;0
49;80;80;0;1;-1;1;0
49;81;81;0;1;-1;1;0
49;82;82;0;1;1;1;0
49;83;83;0;1;-1;1;0
49;84;84;0;1;0;1;0
49;85;85;-1;1;-1;1;0
49;86;86;-1;1;-2;1;0
49;87;87;2;1;2;1;0
49;88;88;-1;1;-1;1;0
49;89;89;0;1;-1;1;0
49;90;90;1;1;2;1;0
49;91;91;1;1;-1;1;0
49;92;92;0;1;0;1;0
49;93;93;1;1;1;1;0
49;94;94;-1;1;-1;1;0
49;95;95;0;1;-1;1;0
49;96;96;1;1;1;1;0
49;97;97;0;1;1;1;0
49;98;98;0;1;1;1;0
49;99;99;0;1;-1;1;0
49;100;100;-1;1;0;1;0
49;101;101;0;1;0;1;0
49;102;102;0;1;0;1;0
49;103;103;0;1;-1;1;0
49;104;104;1;1;0;1;0
49;105;105;-1;1;-1;1;0
49;106;106;1;1;1;1;0
49;107;107;1;1;0;1;0
49;108;108;1;1;1;1;0
49;109;109;0;1;0;1;0
49;110;110;1;1;-1;1;0
49;111;111;-1;1;0;1;0
49;112;112;0;1;-1;1;0
49;113;113;-1;1;-1;1;0
50;1;1;-1;1;-1;1;0
50;2;2;-1;1;0;0;0
50;3;3;0;1;1;0;0
50;4;4;1;1;1;1;0
50;5;5;-1;1;0;1;0
50;6;6;0;1;2;0;0
50;7;7;1;1;1;0;0
50;8;8;0;1;1;1;0
50;9;9;0;1;1;1;0
50;10;10;-1;1;-2;0;0
50;11;11;-2;1;-2;1;0
50;12;12;-1;1;0;1;0
50;13;13;0;1;1;1;0
50;14;14;0;1;1;1;0
50;15;15;0;1;1;0;0
50;16;16;-1;1;-2;0;0
50;17;17;0;1;0;1;0
50;18;18;-2;1;-1;1;0
50;19;19;0;1;0;0;0
50;20;20;1;1;1;0;0
50;21;21;-1;1;1;1;0
50;22;22;1;1;2;1;0
50;23;23;1;1;0;0;0
50;24;24;-1;1;0;0;0
50;25;25;-1;1;-1;1;0
50;26;26;0;1;1;1;0
50;27;27;-1;1;-1;0;0
50;28;28;0;1;0;1;0
50;29;29;1;1;1;0;0
50;30;30;0;1;-1;0;0
50;31;31;0;1;2;0;0
50;32;32;-2;1;-2;0;0
50;33;33;1;1;-1;1;0
50;34;34;1;1;1;1;0
50;35;35;1;1;0;0;0
50;36;36;-1;1;-1;0;0
50;37;37;0;1;0;1;0
50;38;38;-2;1;-1;0;0
50;39;39;1;1;0;0;0
50;40;40;-2;1;-1;0;0
50;41;41;-3;1;-1;0;0
50;42;42;0;1;0;0;0
50;43;43;1;1;2;1;0
50;44;44;1;1;1;0;0
50;45;45;-1;1;0;0;0
50;46;46;0;1;0;0;0
50;47;47;-1;1;0;1;0
50;48;48;0;1;1;1;0
50;49;49;-1;1;0;0;0
50;50;50;0;1;0;1;0
50;51;51;0;1;-1;1;0
50;52;52;-1;1;0;1;0
50;53;53;-1;1;-2;0;0
50;54;54;0;1;0;0;0
50;55;55;0;1;1;1;0
50;56;56;-1;1;0;0;0
50;57;57;-1;1;-1;1;0
50;58;58;0;1;0;1;0
50;59;59;-2;1;-1;1;0
50;60;60;0;1;1;1;0
50;61;61;1;1;1;0;0
50;62;62;-1;1;-1;0;0
50;63;63;0;1;0;1;0
50;64;64;1;1;1;1;0
50;65;65;-1;1;-2;1;0
50;66;66;-1;1;-1;1;0
50;67;67;0;1;1;1;0
50;68;68;0;1;0;1;0
50;69;69;0;1;0;0;0
50;70;70;-1;1;0;1;0
50;71;71;0;1;0;1;0
50;72;72;-1;1;0;0;0
50;73;73;-1;1;0;0;0
51;1;1;0;1;0;1;0
51;2;2;-1;1;-1;1;0
51;3;3;0;1;1;0;0
51;4;4;2;1;1;1;0
51;5;5;0;1;1;1;0
51;6;6;-1;1;-3;0;0
51;7;7;-1;1;-2;0;0
51;8;8;0;1;-1;0;0
51;9;9;0;1;0;0;0
51;10;10;-1;1;-2;1;0
51;11;11;-1;1;-3;0;0
51;12;12;-1;1;1;0;0
51;13;13;0;1;1;0;0
51;14;14;-2;1;-2;0;0
51;15;15;-1;1;0;1;0
51;16;16;0;1;0;1;0
51;17;17;0;1;0;1;0
51;18;18;1;1;0;1;0
51;19;19;0;1;-1;1;0
51;20;20;-1;1;-1;0;0
51;21;21;0;1;0;0;0
51;22;22;0;1;-2;0;0
51;23;23;-1;1;-1;0;0
51;24;24;-1;1;-1;1;0
51;25;25;-1;1;-1;0;0
51;26;26;1;1;-1;1;0
51;27;27;1;1;0;1;0
51;28;28;1;1;-1;0;0
51;29;29;0;1;1;0;0
51;30;30;-1;1;0;0;0
51;31;31;-2;1;-2;0;0
51;32;32;-1;1;-2;0;0
51;33;33;0;1;-1;1;0
51;34;34;0;1;-1;1;0
51;35;35;-1;1;-1;1;0
51;36;36;-1;1;0;1;0
51;37;37;-1;1;2;0;0
51;38;38;0;1;0;1;0
51;39;39;0;1;-2;1;0
51;40;40;0;1;-1;0;0
51;41;41;-1;1;-1;0;0
51;42;42;1;1;1;1;0
51;43;43;0;1;1;1;0
51;44;44;-1;1;0;1;0
51;45;45;0;1;0;0;0
51;46;46;0;1;0;1;0
51;47;47;0;1;0;1;0
51;48;48;0;1;2;1;0
51;49;49;0;1;1;0;0
51;50;50;-1;1;-1;1;0
51;51;51;-1;1;-1;0;0
51;52;52;0;1;0;1;0
51;53;53;0;1;-2;1;0
51;54;54;1;1;1;0;0
51;55;55;0;1;0;1;0
51;56;56;1;1;1;1;0
51;57;57;0;1;-1;1;0
51;58;58;0;1;1;1;0
52;1;1;1;1;2;0;0
52;2;2;0;1;-2;0;0
52;3;3;-1;1;0;0;0
52;4;4;1;1;0;0;0
52;5;5;2;1;2;0;0
52;6;6;1;1;1;0;0
52;7;7;-2;1;0;0;0
52;8;8;0;1;0;0;0
52;9;9;-1;1;-1;0;0
52;10;10;-1;1;-2;0;0
52;11;11;-1;1;0;0;0
52;12;12;0;1;0;0;0
52;13;13;1;1;0;0;0
52;14;14;0;1;0;0;0
52;15;15;2;1;1;0;0
52;16;16;2;1;2;0;0
52;17;17;2;1;2;0;0
52;18;18;0;1;-1;0;0
52;19;19;1;1;0;0;0
52;20;20;1;1;0;0;0
52;21;21;0;1;0;0;0
52;22;22;-1;1;0;0;0
52;23;23;2;1;1;0;0
52;24;24;0;1;0;0;0
52;25;25;-2;1;-1;0;0
52;26;26;-2;1;1;0;0
52;27;27;-1;1;-2;0;0
52;28;28;1;1;0;0;0
52;29;29;2;1;1;0;0
52;30;30;1;1;-1;0;0
52;31;31;-1;1;-1;0;0
52;32;32;0;1;2;0;0
52;33;33;1;1;0;0;0
52;34;34;1;1;1;0;0
52;35;35;2;1;1;0;0
52;36;36;2;1;1;0;0
52;37;37;-1;1;-1;0;0
52;38;38;0;1;-1;0;0
52;39;39;1;1;0;0;0
52;40;40;0;1;1;0;0
52;41;41;0;1;0;0;0
52;42;42;1;1;1;0;0
52;43;43;1;1;1;0;0
52;44;44;-1;1;0;0;0
52;45;45;1;1;1;0;0
52;46;46;0;1;-1;0;0
